latitude,longitude,elevation,timezone,country,state,county
-4.35,104.7,32,7,Indonesia,b'Lampung',b'Way Kanan'
-4.39,104.7,47,7,Indonesia,b'Lampung',b'Way Kanan'
-4.43,104.7,71,7,Indonesia,b'Lampung',b'Way Kanan'
-4.47,104.7,71,7,Indonesia,b'Lampung',b'Way Kanan'
-4.51,104.7,74,7,Indonesia,b'Lampung',b'Way Kanan'
-4.55,104.7,61,7,Indonesia,b'Lampung',b'Way Kanan'
-4.59,104.7,60,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.63,104.7,63,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.67,104.7,64,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.71,104.7,78,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.75,104.7,90,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.79,104.7,93,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.83,104.7,111,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.87,104.7,106,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.91,104.7,126,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.95,104.7,323,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.99,104.7,570,7,Indonesia,b'Lampung',b'Lampung Utara'
-5.03,104.7,497,7,Indonesia,b'Lampung',b'Lampung Utara'
-5.07,104.7,349,7,Indonesia,b'Lampung',b'Lampung Tengah'
-5.11,104.7,505,7,Indonesia,b'Lampung',b'Lampung Tengah'
-5.15,104.7,645,7,Indonesia,b'Lampung',b'Lampung Tengah'
-5.19,104.7,418,7,Indonesia,b'Lampung',b'Tanggamus'
-5.23,104.7,333,7,Indonesia,b'Lampung',b'Tanggamus'
-5.27,104.7,335,7,Indonesia,b'Lampung',b'Tanggamus'
-5.31,104.7,341,7,Indonesia,b'Lampung',b'Tanggamus'
-5.35,104.7,381,7,Indonesia,b'Lampung',b'Tanggamus'
-5.39,104.7,646,7,Indonesia,b'Lampung',b'Tanggamus'
-5.43,104.7,675,7,Indonesia,b'Lampung',b'Tanggamus'
-5.47,104.7,356,7,Indonesia,b'Lampung',b'Tanggamus'
-5.51,104.7,118,7,Indonesia,b'Lampung',b'Tanggamus'
-5.83,104.7,9,7,Indonesia,b'Lampung',b'Tanggamus'
-5.91,104.7,32,7,Indonesia,b'Lampung',b'Tanggamus'
0.93,104.74,2,7,Indonesia,b'Kepulauan Riau',b'Bintan'
0.77,104.74,7,7,Indonesia,b'Kepulauan Riau',b'Bintan'
0.73,104.74,11,7,Indonesia,b'Kepulauan Riau',b'Bintan'
0.09,104.74,0,7,Indonesia,b'Kepulauan Riau',b'Lingga'
-0.11,104.74,5,7,Indonesia,b'Kepulauan Riau',b'Lingga'
-0.19,104.74,13,7,Indonesia,b'Kepulauan Riau',b'Lingga'
-1.99,104.74,2,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.03,104.74,6,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.07,104.74,11,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.11,104.74,11,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.15,104.74,9,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.19,104.74,8,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.23,104.74,5,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.27,104.74,11,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.31,104.74,13,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.35,104.74,7,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.47,104.74,7,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.55,104.74,5,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.59,104.74,4,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.63,104.74,4,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.67,104.74,5,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.71,104.74,6,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.75,104.74,6,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.79,104.74,7,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.83,104.74,7,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.87,104.74,6,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.91,104.74,9,7,Indonesia,b'Sumatera Selatan',b'Palembang'
-2.95,104.74,12,7,Indonesia,b'Sumatera Selatan',b'Palembang'
-2.99,104.74,9,7,Indonesia,b'Sumatera Selatan',b'Palembang'
-3.03,104.74,7,7,Indonesia,b'Sumatera Selatan',b'Palembang'
-3.07,104.74,6,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.11,104.74,5,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.15,104.74,6,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.19,104.74,7,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.23,104.74,7,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.27,104.74,8,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.31,104.74,11,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.35,104.74,12,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.39,104.74,22,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.43,104.74,16,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.47,104.74,16,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.51,104.74,21,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
-3.55,104.74,22,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
-3.59,104.74,22,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
-3.63,104.74,24,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
-3.67,104.74,34,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
-3.71,104.74,35,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-3.75,104.74,40,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-3.79,104.74,44,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-3.83,104.74,45,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-3.87,104.74,47,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-3.91,104.74,50,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-3.95,104.74,47,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-3.99,104.74,40,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-4.03,104.74,43,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-4.07,104.74,47,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-4.11,104.74,64,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-4.15,104.74,66,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-4.19,104.74,78,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-4.23,104.74,82,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-4.27,104.74,66,7,Indonesia,b'Lampung',b'Way Kanan'
-4.31,104.74,39,7,Indonesia,b'Lampung',b'Way Kanan'
-4.35,104.74,30,7,Indonesia,b'Lampung',b'Way Kanan'
-4.39,104.74,47,7,Indonesia,b'Lampung',b'Way Kanan'
-4.43,104.74,61,7,Indonesia,b'Lampung',b'Way Kanan'
-4.47,104.74,62,7,Indonesia,b'Lampung',b'Way Kanan'
-4.51,104.74,70,7,Indonesia,b'Lampung',b'Way Kanan'
-4.55,104.74,61,7,Indonesia,b'Lampung',b'Way Kanan'
-4.59,104.74,45,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.63,104.74,53,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.67,104.74,52,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.71,104.74,54,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.75,104.74,73,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.79,104.74,76,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.83,104.74,82,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.87,104.74,85,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.91,104.74,93,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.95,104.74,133,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.99,104.74,316,7,Indonesia,b'Lampung',b'Lampung Utara'
-5.03,104.74,329,7,Indonesia,b'Lampung',b'Lampung Utara'
-5.07,104.74,262,7,Indonesia,b'Lampung',b'Lampung Tengah'
-5.11,104.74,718,7,Indonesia,b'Lampung',b'Lampung Tengah'
-5.15,104.74,557,7,Indonesia,b'Lampung',b'Tanggamus'
-5.19,104.74,379,7,Indonesia,b'Lampung',b'Tanggamus'
-5.23,104.74,298,7,Indonesia,b'Lampung',b'Tanggamus'
-5.27,104.74,307,7,Indonesia,b'Lampung',b'Tanggamus'
-5.31,104.74,269,7,Indonesia,b'Lampung',b'Tanggamus'
-5.35,104.74,312,7,Indonesia,b'Lampung',b'Tanggamus'
-5.39,104.74,415,7,Indonesia,b'Lampung',b'Tanggamus'
-5.43,104.74,512,7,Indonesia,b'Lampung',b'Tanggamus'
-5.47,104.74,601,7,Indonesia,b'Lampung',b'Tanggamus'
-5.51,104.74,399,7,Indonesia,b'Lampung',b'Tanggamus'
-5.55,104.74,179,7,Indonesia,b'Lampung',b'Tanggamus'
-0.23,104.78,17,7,Indonesia,b'Kepulauan Riau',b'Lingga'
-2.03,104.78,6,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.07,104.78,7,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.11,104.78,8,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.15,104.78,7,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.19,104.78,13,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.23,104.78,13,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.27,104.78,16,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.39,104.78,4,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.43,104.78,6,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.47,104.78,7,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.51,104.78,5,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.55,104.78,4,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.59,104.78,3,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.63,104.78,4,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.67,104.78,5,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.71,104.78,5,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.75,104.78,6,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.79,104.78,8,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.83,104.78,8,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.87,104.78,8,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.91,104.78,9,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.95,104.78,10,7,Indonesia,b'Sumatera Selatan',b'Palembang'
-2.99,104.78,7,7,Indonesia,b'Sumatera Selatan',b'Palembang'
-3.03,104.78,6,7,Indonesia,b'Sumatera Selatan',b'Palembang'
-3.07,104.78,6,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.11,104.78,6,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.15,104.78,6,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.19,104.78,7,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.23,104.78,7,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.27,104.78,8,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.31,104.78,10,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.35,104.78,13,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.39,104.78,14,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.43,104.78,15,7,Indonesia,b'Sumatera Selatan',b'Ogan Ilir'
-3.47,104.78,17,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
-3.51,104.78,19,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
-3.55,104.78,22,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
-3.59,104.78,20,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
-3.63,104.78,26,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
-3.67,104.78,30,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
-3.71,104.78,35,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
-3.75,104.78,38,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-3.79,104.78,37,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-3.83,104.78,38,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-3.87,104.78,36,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-3.91,104.78,40,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-3.95,104.78,42,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-3.99,104.78,39,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-4.03,104.78,42,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-4.07,104.78,52,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-4.11,104.78,54,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-4.15,104.78,62,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-4.19,104.78,72,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
-4.23,104.78,71,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
-4.27,104.78,63,7,Indonesia,b'Lampung',b'Way Kanan'
-4.31,104.78,36,7,Indonesia,b'Lampung',b'Way Kanan'
-4.35,104.78,27,7,Indonesia,b'Lampung',b'Way Kanan'
-4.39,104.78,36,7,Indonesia,b'Lampung',b'Way Kanan'
-4.43,104.78,59,7,Indonesia,b'Lampung',b'Way Kanan'
-4.47,104.78,58,7,Indonesia,b'Lampung',b'Way Kanan'
-4.51,104.78,62,7,Indonesia,b'Lampung',b'Way Kanan'
-4.55,104.78,64,7,Indonesia,b'Lampung',b'Way Kanan'
-4.59,104.78,40,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.63,104.78,42,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.67,104.78,43,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.71,104.78,52,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.75,104.78,59,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.79,104.78,67,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.83,104.78,65,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.87,104.78,67,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.91,104.78,63,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.95,104.78,63,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.99,104.78,120,7,Indonesia,b'Lampung',b'Lampung Utara'
-5.03,104.78,170,7,Indonesia,b'Lampung',b'Lampung Utara'
-5.07,104.78,198,7,Indonesia,b'Lampung',b'Lampung Tengah'
-5.11,104.78,557,7,Indonesia,b'Lampung',b'Lampung Tengah'
-5.15,104.78,705,7,Indonesia,b'Lampung',b'Tanggamus'
-5.19,104.78,340,7,Indonesia,b'Lampung',b'Pringsewu'
-5.23,104.78,307,7,Indonesia,b'Lampung',b'Pringsewu'
-5.27,104.78,317,7,Indonesia,b'Lampung',b'Tanggamus'
-5.31,104.78,233,7,Indonesia,b'Lampung',b'Tanggamus'
-5.35,104.78,248,7,Indonesia,b'Lampung',b'Tanggamus'
-5.39,104.78,309,7,Indonesia,b'Lampung',b'Tanggamus'
-5.43,104.78,377,7,Indonesia,b'Lampung',b'Tanggamus'
-5.47,104.78,560,7,Indonesia,b'Lampung',b'Tanggamus'
-5.51,104.78,501,7,Indonesia,b'Lampung',b'Tanggamus'
-5.55,104.78,376,7,Indonesia,b'Lampung',b'Tanggamus'
-5.59,104.78,194,7,Indonesia,b'Lampung',b'Tanggamus'
1.01,104.82,17,7,Indonesia,b'Kepulauan Riau',b'Bintan'
-0.15,104.82,7,7,Indonesia,b'Kepulauan Riau',b'Lingga'
-0.23,104.82,20,7,Indonesia,b'Kepulauan Riau',b'Lingga'
-0.27,104.82,7,7,Indonesia,b'Kepulauan Riau',b'Lingga'
-2.03,104.82,5,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.07,104.82,7,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.11,104.82,9,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.15,104.82,7,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.19,104.82,13,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.23,104.82,18,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.39,104.82,8,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.43,104.82,7,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.47,104.82,8,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.51,104.82,4,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.55,104.82,4,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.59,104.82,5,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.63,104.82,5,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.67,104.82,5,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.71,104.82,5,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.75,104.82,7,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.79,104.82,8,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.83,104.82,9,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.87,104.82,8,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.91,104.82,6,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.95,104.82,6,7,Indonesia,b'Sumatera Selatan',b'Palembang'
-2.99,104.82,6,7,Indonesia,b'Sumatera Selatan',b'Palembang'
-3.03,104.82,7,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-3.07,104.82,6,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
-3.11,104.82,8,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
-3.15,104.82,5,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
-3.19,104.82,7,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
-3.23,104.82,7,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
-3.27,104.82,9,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
-3.31,104.82,10,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
-3.35,104.82,12,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
-3.39,104.82,13,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
-3.43,104.82,15,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
-3.47,104.82,16,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
-3.51,104.82,20,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
-3.55,104.82,18,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
-3.59,104.82,24,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
-3.63,104.82,26,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
-3.67,104.82,28,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
-3.71,104.82,23,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
-3.75,104.82,21,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
-3.79,104.82,28,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-3.83,104.82,28,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-3.87,104.82,35,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-3.91,104.82,45,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-3.95,104.82,38,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-3.99,104.82,37,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-4.03,104.82,43,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-4.07,104.82,48,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ulu Timur'
-4.11,104.82,54,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
-4.15,104.82,65,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
-4.19,104.82,65,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
-4.23,104.82,60,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
-4.27,104.82,61,7,Indonesia,b'Lampung',b'Way Kanan'
-4.31,104.82,40,7,Indonesia,b'Lampung',b'Way Kanan'
-4.35,104.82,26,7,Indonesia,b'Lampung',b'Way Kanan'
-4.39,104.82,29,7,Indonesia,b'Lampung',b'Way Kanan'
-4.43,104.82,47,7,Indonesia,b'Lampung',b'Way Kanan'
-4.47,104.82,49,7,Indonesia,b'Lampung',b'Way Kanan'
-4.51,104.82,55,7,Indonesia,b'Lampung',b'Way Kanan'
-4.55,104.82,58,7,Indonesia,b'Lampung',b'Way Kanan'
-4.59,104.82,49,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.63,104.82,36,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.67,104.82,47,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.71,104.82,49,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.75,104.82,55,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.79,104.82,52,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.83,104.82,49,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.87,104.82,46,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.91,104.82,59,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.95,104.82,75,7,Indonesia,b'Lampung',b'Lampung Utara'
-4.99,104.82,90,7,Indonesia,b'Lampung',b'Lampung Tengah'
-5.03,104.82,94,7,Indonesia,b'Lampung',b'Lampung Tengah'
-5.07,104.82,145,7,Indonesia,b'Lampung',b'Lampung Tengah'
-5.11,104.82,232,7,Indonesia,b'Lampung',b'Lampung Tengah'
-5.15,104.82,341,7,Indonesia,b'Lampung',b'Lampung Tengah'
-5.19,104.82,356,7,Indonesia,b'Lampung',b'Lampung Tengah'
-5.23,104.82,375,7,Indonesia,b'Lampung',b'Pringsewu'
-5.27,104.82,279,7,Indonesia,b'Lampung',b'Pringsewu'
-5.31,104.82,192,7,Indonesia,b'Lampung',b'Pringsewu'
-5.35,104.82,195,7,Indonesia,b'Lampung',b'Tanggamus'
-5.39,104.82,276,7,Indonesia,b'Lampung',b'Tanggamus'
-5.43,104.82,320,7,Indonesia,b'Lampung',b'Tanggamus'
-5.47,104.82,428,7,Indonesia,b'Lampung',b'Tanggamus'
-5.51,104.82,406,7,Indonesia,b'Lampung',b'Tanggamus'
-5.55,104.82,227,7,Indonesia,b'Lampung',b'Tanggamus'
-5.59,104.82,144,7,Indonesia,b'Lampung',b'Tanggamus'
-5.79,104.82,169,7,Indonesia,b'Lampung',b'Tanggamus'
-0.19,104.86,20,7,Indonesia,b'Kepulauan Riau',b'Lingga'
-0.23,104.86,26,7,Indonesia,b'Kepulauan Riau',b'Lingga'
-0.27,104.86,26,7,Indonesia,b'Kepulauan Riau',b'Lingga'
-0.31,104.86,9,7,Indonesia,b'Kepulauan Riau',b'Lingga'
-2.03,104.86,7,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.07,104.86,6,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.11,104.86,5,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.15,104.86,6,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.19,104.86,18,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.31,104.86,13,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.35,104.86,13,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.39,104.86,8,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.43,104.86,6,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.47,104.86,4,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.51,104.86,6,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.55,104.86,6,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.59,104.86,7,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.63,104.86,7,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.67,104.86,5,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.71,104.86,5,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.75,104.86,6,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.79,104.86,9,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.83,104.86,8,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.87,104.86,8,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.91,104.86,6,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-2.95,104.86,5,7,Indonesia,b'Sumatera Selatan',b'Palembang'
-2.99,104.86,7,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-3.03,104.86,6,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-3.07,104.86,6,7,Indonesia,b'Sumatera Selatan',b'Banyu Asin'
-3.11,104.86,8,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
-3.15,104.86,7,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
-3.19,104.86,7,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
-3.23,104.86,9,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
-3.27,104.86,9,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
-3.31,104.86,11,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
-3.35,104.86,11,7,Indonesia,b'Sumatera Selatan',b'Ogan Komering Ilir'
